NUTS3;CODE
'DE929';'30826'
'DE926';'37643'
'DE146';'88524'
'DEF0B';'25590'
'DE11A';'74545'
'DE119';'74638'
'DEF09';'25492'
'DE21A';'85459'
'DE21A';'85669'
'DED51';'04347'
'DED51';'04299'
'DE27B';'86869'
'DE267';'96184'
'DE245';'96194'
'DEE04';'29413'
'DE723';'65594'
'DE945';'26382'
'DE94E';'49176'
'DE134';'77756'
'DEA57';'57392'
'DEB3H';'76879'
'DEB3B';'55239'
'DEB3H';'76877'
'DEB3B';'67590'
'DEB3C';'67229'
'DE259';'91224'
'DE219';'85092'
'DEE0B';'06279'
'DE234';'92268'
'DE219';'85129'
'DE212';'80802'
'DE212';'81927'
'DE238';'93155'
'DEE06';'39291'
'DEG0K';'07926'
'DE21F';'83629'
'DE80K';'18249'
'DEG0J';'07629'
'DE111';'70499'
'DE111';'70435'
'DE269';'63924'
'DEF05';'25791'
'DE115';'71720'
'DE141';'72813'
'DE115';'71563'
'DE264';'63871'
'DEF01';'24941'
'DE923';'31789'
'DE731';'34130'
'DE918';'37194'
'DE27C';'86874'
'DE27B';'87637'
'DEG07';'99735'
'DE267';'96126'
'DEA44';'33039'
'DE218';'83553'
'DE239';'92546'
'DED44';'08547'
'DEE01';'06846'
'DED53';'04509'
'DE239';'92447'
'DE21G';'84431'
'DE21G';'84544'
'DED44';'08267'
'DED45';'08064'
'DE401';'14776'
'DED45';'08112'
'DE80K';'17179'
'DED51';'04356'
'DED51';'04357'
'DE278';'89343'
'DE256';'91749'
'DE914';'38528'
'DE25A';'91472'
'DE91B';'38315'
'DE27D';'86745'
'DE916';'38667'
'DE219';'85134'
'DE246';'91257'
'DE246';'95500'
'DE21B';'85777'
'DE249';'95179'
'DE80K';'18233'
'DE212';'81675'
'DEG0J';'07613'
'DEB3E';'67363'
'DEB3I';'67126'
'DE132';'79843'
'DE94D';'27798'
'DE722';'35690'
'DEB3E';'76777'
'DE136';'78052'
'DEB31';'67227'
'DEB3I';'67374'
'DE123';'76344'
'DE123';'76707'
'DE716';'64319'
'DE125';'69123'
'DE502';'27574'
'DE143';'72348'
'DE712';'60329'
'DEA47';'33104'
'DE12A';'75378'
'DE12B';'75239'
'DEA43';'32049'
'DE715';'69488'
'DE724';'35037'
'DE724';'35039'
'DE71E';'61194'
'DE123';'75059'
'DE128';'69257'
'DE71E';'61203'
'DEF02';'24106'
'DE719';'61137'
'DE501';'28213'
'DEF07';'25832'
'DE734';'34466'
'DE927';'31609'
'DE264';'63776'
'DEF05';'25727'
'DE118';'74382'
'DE111';'70184'
'DE147';'88690'
'DE113';'72654'
'DE928';'31698'
'DEF0E';'25554'
'DE115';'71729'
'DE113';'73770'
'DE269';'97904'
'DEF0C';'24850'
'DE926';'37619'
'DEE06';'39317'
'DE80K';'18198'
'DE232';'93059'
'DEG0L';'07957'
'DEE08';'06711'
'DE23A';'95666'
'DE21G';'83567'
'DE21K';'83123'
'DE40E';'14789'
'DED51';'04107'
'DED44';'08236'
'DED52';'04571'
'DE40E';'14798'
'DED45';'08058'
'DED45';'08393'
'DE22B';'94356'
'DE21M';'83376'
'DEF02';'24103'
'DE212';'81475'
'DED53';'04849'
'DE215';'83317'
'DED43';'09249'
'DE235';'93485'
'DE22A';'84389'
'DED42';'09468'
'DE215';'83457'
'DED42';'09392'
'DE80J';'17235'
'DE404';'14473'
'DE229';'94264'
'DE300';'13581'
'DE24D';'95659'
'DE80K';'18299'
'DE24D';'95706'
'DED51';'04158'
'DED51';'04105'
'DED52';'04564'
'DE300';'12277'
'DED51';'04279'
'DEA51';'44787'
'DED51';'04349'
'DEG01';'99086'
'DEA41';'33602'
'DEG0R';'99848'
'DE227';'84166'
'DE23A';'95652'
'DE21K';'83093'
'DEE05';'06803'
'DEE05';'06808'
'DE80J';'17214'
'DE21A';'85447'
'DE249';'95185'
'DE227';'84107'
'DE23A';'92681'
'DE24D';'95680'
'DE21A';'84435'
'DE803';'18106'
'DEE0B';'06231'
'DE21A';'84405'
'DE80L';'18445'
'DE803';'18057'
'DE22B';'84066'
'DE239';'92442'
'DE21K';'83556'
'DE237';'92685'
'DED44';'08261'
'DED43';'09669'
'DEB17';'56191'
'DEB1B';'56237'
'DEB1D';'55430'
'DE732';'36041'
'DEF0C';'24977'
'DEF09';'25436'
'DEF0C';'24873'
'DED2F';'01848'
'DED2C';'02979'
'DE115';'74321'
'DE927';'27324'
'DE149';'88630'
'DE111';'70190'
'DE732';'36043'
'DE733';'36199'
'DE11A';'74405'
'DE931';'29323'
'DE929';'30519'
'DE929';'30657'
'DE732';'36129'
'DE737';'36205'
'DE245';'96178'
'DE914';'38467'
'DE258';'90614'
'DE25B';'91183'
'DE27D';'86663'
'DE257';'91350'
'DEG0D';'99189'
'DEA52';'44328'
'DE139';'79415'
'DE932';'27616'
'DEF05';'25774'
'DE21L';'82234'
'DE80M';'23966'
'DEA1C';'40880'
'DE723';'65611'
'DE933';'21444'
'DE256';'91635'
'DEF0A';'24253'
'DE931';'29353'
'DE246';'95460'
'DE21F';'83714'
'DE218';'85646'
'DE24A';'96346'
'DE212';'80995'
'DE80M';'23996'
'DE277';'89407'
'DE27C';'87775'
'DE927';'31582'
'DE141';'72793'
'DE914';'38551'
'DEA16';'45479'
'DEA17';'46145'
'DEB22';'54492'
'DEA2C';'53347'
'DE115';'74394'
'DED2C';'02692'
'DED2D';'02782'
'DED2D';'02739'
'DEB3B';'67580'
'DED2D';'02943'
'DED2D';'02923'
'DEE0C';'39435'
'DE147';'88074'
'DE300';'10439'
'DE949';'49757'
'DEB17';'56179'
'DE725';'63679'
'DEF07';'25866'
'DE259';'91235'
'DE249';'95188'
'DEB34';'67067'
'DE27D';'86759'
'DE135';'78733'
'DE11B';'97900'
'DE217';'85244'
'DE217';'85256'
'DE80J';'17109'
'DE80L';'18516'
'DE228';'94501'
'DE115';'71726'
'DE269';'63916'
'DE725';'36355'
'DE256';'91744'
'DE277';'89344'
'DE91B';'38304'
'DE267';'97494'
'DE216';'82432'
'DED2E';'01471'
'DEA2A';'51789'
'DEA34';'48599'
'DE118';'74243'
'DE938';'29664'
'DE21N';'82380'
'DE26C';'97283'
'DE938';'29643'
'DE148';'88287'
'DE27A';'88131'
'DEC06';'66646'
'DEA23';'51065'
'DEA32';'45894'
'DEA2D';'52146'
'DEA29';'41836'
'DEA27';'50127'
'DEB21';'54292'
'DE247';'96237'
'DEF07';'25853'
'DED2C';'01904'
'DED2F';'01855'
'DE256';'91629'
'DE914';'38553'
'DEC01';'66117'
'DEA23';'50968'
'DEB1C';'56825'
'DEA22';'53125'
'DE245';'96158'
'DE94A';'26434'
'DEB1B';'56412'
'DEB13';'57583'
'DEG0V';'96528'
'DE929';'31319'
'DEG06';'37318'
'DEF0B';'24814'
'DE929';'30938'
'DE27E';'87477'
'DE278';'86491'
'DE27B';'87496'
'DE27E';'87466'
'DE142';'72145'
'DE112';'71287'
'DE80N';'17459'
'DED2C';'01477'
'DEA1B';'47652'
'DE13A';'79725'
'DEE09';'38836'
'DEB32';'67663'
'DE123';'76698'
'DE922';'27248'
'DE278';'86473'
'DE238';'93195'
'DE724';'35102'
'DEB14';'55585'
'DE237';'92694'
'DE406';'15938'
'DE268';'97346'
'DE718';'61350'
'DE934';'29471'
'DE239';'92551'
'DE11A';'74582'
'DE733';'36272'
'DE300';'10119'
'DE112';'71083'
'DEA5A';'57074'
'DEF03';'23570'
'DE21M';'83355'
'DE118';'74206'
'DEA52';'44147'
'DEA1F';'46499'
'DE143';'72365'
'DE276';'86856'
'DE406';'15738'
'DE234';'91249'
'DE922';'27252'
'DE71D';'65222'
'DE115';'71640'
'DE145';'89597'
'DED52';'04668'
'DE71D';'65391'
'DE212';'81539'
'DE26C';'97249'
'DE21E';'86922'
'DE226';'93309'
'DE933';'21266'
'DE94E';'49586'
'DEB13';'57577'
'DE113';'72631'
'DE27B';'86983'
'DE600';'22417'
'DE80K';'18230'
'DE716';'64397'
'DEB18';'56316'
'DEA13';'45144'
'DE123';'76669'
'DEA17';'46045'
'DE278';'86470'
'DEA2B';'42929'
'DE215';'83410'
'DE23A';'95643'
'DE143';'72364'
'DE21N';'86986'
'DE80O';'19306'
'DEE03';'39014'
'DE115';'74392'
'DE733';'36208'
'DE212';'80337'
'DE21J';'85283'
'DE735';'34582'
'DE114';'73312'
'DED2C';'02625'
'DED52';'04574'
'DE27C';'87761'
'DEG0S';'98529'
'DEG0R';'36433'
'DE26A';'97289'
'DEA12';'47053'
'DE21M';'83342'
'DE24B';'95346'
'DE145';'89611'
'DE94F';'49393'
'DE917';'38385'
'DE219';'91795'
'DE714';'65203'
'DEG0G';'99438'
'DEA23';'50667'
'DE11B';'74744'
'DE94G';'27804'
'DEA18';'42855'
'DEB1B';'56271'
'DEF0F';'23843'
'DE27C';'87760'
'DEE05';'06779'
'DEA41';'33604'
'DE732';'36037'
'DEB14';'55596'
'DE734';'34253'
'DEF0A';'24232'
'DEB3J';'55425'
'DE712';'60318'
'DE939';'21729'
'DE916';'38709'
'DE929';'30855'
'DE263';'97074'
'DEF0B';'24351'
'DED21';'01259'
'DED2C';'02689'
'DE600';'20354'
'DE26B';'97520'
'DE145';'89176'
'DE24D';'95173'
'DE149';'88637'
'DEB1B';'56459'
'DE239';'92436'
'DE226';'93339'
'DEF0C';'24876'
'DE71D';'65221'
'DEE09';'38855'
'DE21K';'83098'
'DEF06';'23627'
'DE300';'10629'
'DEA14';'47798'
'DEE0E';'06901'
'DEE0C';'39444'
'DE132';'79206'
'DEB3G';'66903'
'DEF0C';'24983'
'DEB3J';'67586'
'DE404';'14482'
'DE148';'88374'
'DE600';'21079'
'DE142';'72131'
'DE928';'31558'
'DE949';'49832'
'DE226';'93326'
'DE803';'18146'
